"date","municipality_code","municipality_name","municipality_order","vaccine_name","dose_number","vaccinated","vaccines_arrived","vaccines_allocated","object_id"
2020-12-01,"73","Rokiškio r. sav.","42","Moderna","Pirma dozė",NA,NA,NA,45927
2020-12-01,"73","Rokiškio r. sav.","42","Moderna","Antra dozė",NA,NA,NA,45928
2020-12-01,"73","Rokiškio r. sav.","42","AstraZeneca","Pirma dozė",NA,NA,NA,45958
2020-12-01,"73","Rokiškio r. sav.","42","AstraZeneca","Antra dozė",NA,NA,NA,45982
2020-12-01,"74","Rietavo sav.","41","Moderna","Pirma dozė",NA,NA,NA,45769
2020-12-01,"74","Rietavo sav.","41","Moderna","Antra dozė",NA,NA,NA,45811
2020-12-01,"74","Rietavo sav.","41","AstraZeneca","Antra dozė",NA,NA,NA,45903
2020-12-01,"74","Rietavo sav.","41","AstraZeneca","Pirma dozė",NA,NA,NA,45904
2020-12-01,"74","Rietavo sav.","41","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45953
2020-12-01,"74","Rietavo sav.","41","Pfizer-BioNTech","Antra dozė",NA,NA,NA,46019
2020-12-01,"75","Skuodo r. sav.","43","Moderna","Antra dozė",NA,NA,NA,45801
2020-12-01,"75","Skuodo r. sav.","43","Moderna","Pirma dozė",NA,NA,NA,45842
2020-12-01,"75","Skuodo r. sav.","43","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45954
2020-12-01,"75","Skuodo r. sav.","43","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45955
2020-12-01,"75","Skuodo r. sav.","43","AstraZeneca","Antra dozė",NA,NA,NA,45966
2020-12-01,"75","Skuodo r. sav.","43","AstraZeneca","Pirma dozė",NA,NA,NA,45967
2020-12-01,"77","Tauragės r. sav.","51","Moderna","Pirma dozė",NA,NA,NA,45797
2020-12-01,"77","Tauragės r. sav.","51","Moderna","Antra dozė",NA,NA,NA,45798
2020-12-01,"77","Tauragės r. sav.","51","AstraZeneca","Pirma dozė",NA,NA,NA,45859
2020-12-01,"77","Tauragės r. sav.","51","AstraZeneca","Antra dozė",NA,NA,NA,45896
2020-12-01,"77","Tauragės r. sav.","51","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45941
2020-12-01,"77","Tauragės r. sav.","51","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45969
2020-12-01,"78","Telšių r. sav.","52","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45768
2020-12-01,"78","Telšių r. sav.","52","AstraZeneca","Pirma dozė",NA,NA,NA,45770
2020-12-01,"78","Telšių r. sav.","52","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45833
2020-12-01,"78","Telšių r. sav.","52","AstraZeneca","Antra dozė",NA,NA,NA,45838
2020-12-01,"78","Telšių r. sav.","52","Moderna","Antra dozė",NA,NA,NA,45847
2020-12-01,"78","Telšių r. sav.","52","Moderna","Pirma dozė",NA,NA,NA,45871
2020-12-01,"79","Trakų r. sav.","53","AstraZeneca","Pirma dozė",NA,NA,NA,45765
2020-12-01,"79","Trakų r. sav.","53","AstraZeneca","Antra dozė",NA,NA,NA,45788
2020-12-01,"79","Trakų r. sav.","53","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45914
2020-12-01,"79","Trakų r. sav.","53","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45936
2020-12-01,"79","Trakų r. sav.","53","Moderna","Antra dozė",NA,NA,NA,46063
2020-12-01,"79","Trakų r. sav.","53","Moderna","Pirma dozė",NA,NA,NA,46080
2020-12-01,"81","Ukmergės r. sav.","54","Moderna","Pirma dozė",NA,NA,NA,45874
2020-12-01,"81","Ukmergės r. sav.","54","Moderna","Antra dozė",NA,NA,NA,45875
2020-12-01,"81","Ukmergės r. sav.","54","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45996
2020-12-01,"81","Ukmergės r. sav.","54","Pfizer-BioNTech","Antra dozė",NA,NA,NA,46012
2020-12-01,"81","Ukmergės r. sav.","54","AstraZeneca","Antra dozė",NA,NA,NA,46049
2020-12-01,"81","Ukmergės r. sav.","54","AstraZeneca","Pirma dozė",NA,NA,NA,46050
2020-12-01,"82","Utenos r. sav.","55","Moderna","Antra dozė",NA,NA,NA,45764
2020-12-01,"82","Utenos r. sav.","55","Moderna","Pirma dozė",NA,NA,NA,45809
2020-12-01,"82","Utenos r. sav.","55","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45858
2020-12-01,"82","Utenos r. sav.","55","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45894
2020-12-01,"82","Utenos r. sav.","55","AstraZeneca","Antra dozė",NA,NA,NA,46053
2020-12-01,"82","Utenos r. sav.","55","AstraZeneca","Pirma dozė",NA,NA,NA,46094
2020-12-01,"84","Šakių r. sav.","44","Moderna","Pirma dozė",NA,NA,NA,45813
2020-12-01,"84","Šakių r. sav.","44","Moderna","Antra dozė",NA,NA,NA,45839
2020-12-01,"84","Šakių r. sav.","44","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45845
2020-12-01,"84","Šakių r. sav.","44","AstraZeneca","Pirma dozė",NA,NA,NA,45862
2020-12-01,"84","Šakių r. sav.","44","AstraZeneca","Antra dozė",NA,NA,NA,45863
2020-12-01,"84","Šakių r. sav.","44","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45905
2020-12-01,"85","Šalčininkų r. sav.","45","Moderna","Pirma dozė",NA,NA,NA,45758
2020-12-01,"85","Šalčininkų r. sav.","45","Moderna","Antra dozė",NA,NA,NA,45823
2020-12-01,"85","Šalčininkų r. sav.","45","AstraZeneca","Antra dozė",NA,NA,NA,45942
2020-12-01,"85","Šalčininkų r. sav.","45","AstraZeneca","Pirma dozė",NA,NA,NA,45991
2020-12-01,"85","Šalčininkų r. sav.","45","Pfizer-BioNTech","Antra dozė",NA,NA,NA,46039
2020-12-01,"85","Šalčininkų r. sav.","45","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,46062
2020-12-01,"86","Švenčionių r. sav.","50","Moderna","Pirma dozė",NA,NA,NA,45807
2020-12-01,"86","Švenčionių r. sav.","50","Moderna","Antra dozė",NA,NA,NA,45825
2020-12-01,"86","Švenčionių r. sav.","50","AstraZeneca","Pirma dozė",NA,NA,NA,45851
2020-12-01,"86","Švenčionių r. sav.","50","AstraZeneca","Antra dozė",NA,NA,NA,45876
2020-12-01,"86","Švenčionių r. sav.","50","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45886
2020-12-01,"86","Švenčionių r. sav.","50","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45887
2020-12-01,"87","Šilalės r. sav.","47","Moderna","Antra dozė",NA,NA,NA,45945
2020-12-01,"87","Šilalės r. sav.","47","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45959
2020-12-01,"87","Šilalės r. sav.","47","Moderna","Pirma dozė",NA,NA,NA,45972
2020-12-01,"87","Šilalės r. sav.","47","AstraZeneca","Antra dozė",NA,NA,NA,45976
2020-12-01,"87","Šilalės r. sav.","47","AstraZeneca","Pirma dozė",NA,NA,NA,45997
2020-12-01,"87","Šilalės r. sav.","47","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,46026
2020-12-01,"88","Šilutės r. sav.","48","AstraZeneca","Antra dozė",NA,NA,NA,45762
2020-12-01,"88","Šilutės r. sav.","48","AstraZeneca","Pirma dozė",NA,NA,NA,45782
2020-12-01,"88","Šilutės r. sav.","48","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45946
2020-12-01,"88","Šilutės r. sav.","48","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45974
2020-12-01,"88","Šilutės r. sav.","48","Moderna","Antra dozė",NA,NA,NA,46056
2020-12-01,"88","Šilutės r. sav.","48","Moderna","Pirma dozė",NA,NA,NA,46100
2020-12-01,"89","Širvintų r. sav.","49","Moderna","Pirma dozė",NA,NA,NA,45757
2020-12-01,"89","Širvintų r. sav.","49","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45761
2020-12-01,"89","Širvintų r. sav.","49","Moderna","Antra dozė",NA,NA,NA,45806
2020-12-01,"89","Širvintų r. sav.","49","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45829
2020-12-01,"89","Širvintų r. sav.","49","AstraZeneca","Pirma dozė",NA,NA,NA,45949
2020-12-01,"89","Širvintų r. sav.","49","AstraZeneca","Antra dozė",NA,NA,NA,45999
2020-12-01,"91","Šiaulių r. sav.","46","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45767
2020-12-01,"91","Šiaulių r. sav.","46","AstraZeneca","Pirma dozė",NA,NA,NA,45791
2020-12-01,"91","Šiaulių r. sav.","46","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45792
2020-12-01,"91","Šiaulių r. sav.","46","AstraZeneca","Antra dozė",NA,NA,NA,45832
2020-12-01,"91","Šiaulių r. sav.","46","Moderna","Antra dozė",NA,NA,NA,45888
2020-12-01,"91","Šiaulių r. sav.","46","Moderna","Pirma dozė",NA,NA,NA,45931
2020-12-01,"94","Jurbarko r. sav.","17","Moderna","Pirma dozė",NA,NA,NA,45884
2020-12-01,"94","Jurbarko r. sav.","17","Moderna","Antra dozė",NA,NA,NA,45912
2020-12-01,"94","Jurbarko r. sav.","17","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45948
2020-12-01,"94","Jurbarko r. sav.","17","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,46015
2020-12-01,"94","Jurbarko r. sav.","17","AstraZeneca","Antra dozė",NA,NA,NA,46045
2020-12-01,"94","Jurbarko r. sav.","17","AstraZeneca","Pirma dozė",NA,NA,NA,46046
2020-12-02,"00","Lietuva","00","Moderna","Pirma dozė",NA,NA,NA,45698
2020-12-02,"00","Lietuva","00","Moderna","Antra dozė",NA,NA,NA,45700
2020-12-02,"00","Lietuva","00","AstraZeneca","Pirma dozė",NA,NA,NA,45720
2020-12-02,"00","Lietuva","00","AstraZeneca","Antra dozė",NA,NA,NA,45744
2020-12-02,"00","Lietuva","00","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45748
2020-12-02,"00","Lietuva","00","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45750
2020-12-02,"11","Alytaus m. sav.","06","Moderna","Pirma dozė",NA,NA,NA,45528
2020-12-02,"11","Alytaus m. sav.","06","Moderna","Antra dozė",NA,NA,NA,45556
2020-12-02,"11","Alytaus m. sav.","06","AstraZeneca","Antra dozė",NA,NA,NA,45578
2020-12-02,"11","Alytaus m. sav.","06","AstraZeneca","Pirma dozė",NA,NA,NA,45591
2020-12-02,"11","Alytaus m. sav.","06","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45608
2020-12-02,"11","Alytaus m. sav.","06","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45636
2020-12-02,"12","Birštono sav.","10","AstraZeneca","Pirma dozė",NA,NA,NA,45470
2020-12-02,"12","Birštono sav.","10","Moderna","Pirma dozė",NA,NA,NA,45515
2020-12-02,"12","Birštono sav.","10","Moderna","Antra dozė",NA,NA,NA,45516
2020-12-02,"12","Birštono sav.","10","AstraZeneca","Antra dozė",NA,NA,NA,45540
2020-12-02,"12","Birštono sav.","10","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45598
2020-12-02,"12","Birštono sav.","10","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45619
2020-12-02,"13","Vilniaus m. sav.","01","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45553
2020-12-02,"13","Vilniaus m. sav.","01","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45554
2020-12-02,"13","Vilniaus m. sav.","01","AstraZeneca","Antra dozė",NA,NA,NA,45583
2020-12-02,"13","Vilniaus m. sav.","01","AstraZeneca","Pirma dozė",NA,NA,NA,45653
2020-12-02,"13","Vilniaus m. sav.","01","Moderna","Pirma dozė",NA,NA,NA,45682
2020-12-02,"13","Vilniaus m. sav.","01","Moderna","Antra dozė",NA,NA,NA,45683
2020-12-02,"15","Druskininkų sav.","12","AstraZeneca","Pirma dozė",NA,NA,NA,45411
2020-12-02,"15","Druskininkų sav.","12","AstraZeneca","Antra dozė",NA,NA,NA,45412
2020-12-02,"15","Druskininkų sav.","12","Moderna","Pirma dozė",NA,NA,NA,45462
2020-12-02,"15","Druskininkų sav.","12","Moderna","Antra dozė",NA,NA,NA,45491
2020-12-02,"15","Druskininkų sav.","12","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45706
2020-12-02,"15","Druskininkų sav.","12","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45729
2020-12-02,"18","Marijampolės sav.","28","AstraZeneca","Antra dozė",NA,NA,NA,45471
2020-12-02,"18","Marijampolės sav.","28","AstraZeneca","Pirma dozė",NA,NA,NA,45541
2020-12-02,"18","Marijampolės sav.","28","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45571
2020-12-02,"18","Marijampolės sav.","28","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45605
2020-12-02,"18","Marijampolės sav.","28","Moderna","Pirma dozė",NA,NA,NA,45623
2020-12-02,"18","Marijampolės sav.","28","Moderna","Antra dozė",NA,NA,NA,45624
2020-12-02,"19","Kauno m. sav.","02","Moderna","Antra dozė",NA,NA,NA,45438
2020-12-02,"19","Kauno m. sav.","02","Moderna","Pirma dozė",NA,NA,NA,45456
2020-12-02,"19","Kauno m. sav.","02","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45475
2020-12-02,"19","Kauno m. sav.","02","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45497
2020-12-02,"19","Kauno m. sav.","02","AstraZeneca","Antra dozė",NA,NA,NA,45747
2020-12-02,"19","Kauno m. sav.","02","AstraZeneca","Pirma dozė",NA,NA,NA,45749
2020-12-02,"21","Klaipėdos m. sav.","03","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45404
2020-12-02,"21","Klaipėdos m. sav.","03","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45449
2020-12-02,"21","Klaipėdos m. sav.","03","AstraZeneca","Antra dozė",NA,NA,NA,45469
2020-12-02,"21","Klaipėdos m. sav.","03","AstraZeneca","Pirma dozė",NA,NA,NA,45537
2020-12-02,"21","Klaipėdos m. sav.","03","Moderna","Antra dozė",NA,NA,NA,45579
2020-12-02,"21","Klaipėdos m. sav.","03","Moderna","Pirma dozė",NA,NA,NA,45592
2020-12-02,"23","Neringos sav.","31","Moderna","Pirma dozė",NA,NA,NA,45588
2020-12-02,"23","Neringos sav.","31","Moderna","Antra dozė",NA,NA,NA,45634
2020-12-02,"23","Neringos sav.","31","AstraZeneca","Pirma dozė",NA,NA,NA,45665
2020-12-02,"23","Neringos sav.","31","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45674
2020-12-02,"23","Neringos sav.","31","AstraZeneca","Antra dozė",NA,NA,NA,45709
2020-12-02,"23","Neringos sav.","31","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45719
2020-12-02,"25","Palangos m. sav.","34","AstraZeneca","Antra dozė",NA,NA,NA,45484
2020-12-02,"25","Palangos m. sav.","34","AstraZeneca","Pirma dozė",NA,NA,NA,45510
2020-12-02,"25","Palangos m. sav.","34","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45548
2020-12-02,"25","Palangos m. sav.","34","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45549
2020-12-02,"25","Palangos m. sav.","34","Moderna","Antra dozė",NA,NA,NA,45630
2020-12-02,"25","Palangos m. sav.","34","Moderna","Pirma dozė",NA,NA,NA,45658
2020-12-02,"27","Panevėžio m. sav.","05","AstraZeneca","Pirma dozė",NA,NA,NA,45525
2020-12-02,"27","Panevėžio m. sav.","05","AstraZeneca","Antra dozė",NA,NA,NA,45546
2020-12-02,"27","Panevėžio m. sav.","05","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45596
2020-12-02,"27","Panevėžio m. sav.","05","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45597
2020-12-02,"27","Panevėžio m. sav.","05","Moderna","Pirma dozė",NA,NA,NA,45637
2020-12-02,"27","Panevėžio m. sav.","05","Moderna","Antra dozė",NA,NA,NA,45638
2020-12-02,"29","Šiaulių m. sav.","04","Moderna","Pirma dozė",NA,NA,NA,45391
2020-12-02,"29","Šiaulių m. sav.","04","Moderna","Antra dozė",NA,NA,NA,45392
2020-12-02,"29","Šiaulių m. sav.","04","AstraZeneca","Antra dozė",NA,NA,NA,45468
2020-12-02,"29","Šiaulių m. sav.","04","AstraZeneca","Pirma dozė",NA,NA,NA,45538
2020-12-02,"29","Šiaulių m. sav.","04","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45628
2020-12-02,"29","Šiaulių m. sav.","04","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45654
2020-12-02,"30","Visagino sav.","59","Moderna","Antra dozė",NA,NA,NA,45574
2020-12-02,"30","Visagino sav.","59","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45602
2020-12-02,"30","Visagino sav.","59","Moderna","Pirma dozė",NA,NA,NA,45633
2020-12-02,"30","Visagino sav.","59","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45655
2020-12-02,"30","Visagino sav.","59","AstraZeneca","Pirma dozė",NA,NA,NA,45696
2020-12-02,"30","Visagino sav.","59","AstraZeneca","Antra dozė",NA,NA,NA,45725
2020-12-02,"32","Akmenės r. sav.","07","AstraZeneca","Antra dozė",NA,NA,NA,45615
2020-12-02,"32","Akmenės r. sav.","07","AstraZeneca","Pirma dozė",NA,NA,NA,45642
2020-12-02,"32","Akmenės r. sav.","07","Moderna","Antra dozė",NA,NA,NA,45667
2020-12-02,"32","Akmenės r. sav.","07","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45689
2020-12-02,"32","Akmenės r. sav.","07","Moderna","Pirma dozė",NA,NA,NA,45710
2020-12-02,"32","Akmenės r. sav.","07","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45740
2020-12-02,"33","Alytaus r. sav.","08","Moderna","Pirma dozė",NA,NA,NA,45442
2020-12-02,"33","Alytaus r. sav.","08","Moderna","Antra dozė",NA,NA,NA,45443
2020-12-02,"33","Alytaus r. sav.","08","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45480
2020-12-02,"33","Alytaus r. sav.","08","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45505
2020-12-02,"33","Alytaus r. sav.","08","AstraZeneca","Antra dozė",NA,NA,NA,45671
2020-12-02,"33","Alytaus r. sav.","08","AstraZeneca","Pirma dozė",NA,NA,NA,45687
2020-12-02,"34","Anykščių r. sav.","09","Moderna","Pirma dozė",NA,NA,NA,45503
2020-12-02,"34","Anykščių r. sav.","09","Moderna","Antra dozė",NA,NA,NA,45504
2020-12-02,"34","Anykščių r. sav.","09","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45586
2020-12-02,"34","Anykščių r. sav.","09","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45604
2020-12-02,"34","Anykščių r. sav.","09","AstraZeneca","Antra dozė",NA,NA,NA,45702
2020-12-02,"34","Anykščių r. sav.","09","AstraZeneca","Pirma dozė",NA,NA,NA,45727
2020-12-02,"36","Biržų r. sav.","11","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45492
2020-12-02,"36","Biržų r. sav.","11","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45517
2020-12-02,"36","Biržų r. sav.","11","Moderna","Pirma dozė",NA,NA,NA,45582
2020-12-02,"36","Biržų r. sav.","11","Moderna","Antra dozė",NA,NA,NA,45600
2020-12-02,"36","Biržų r. sav.","11","AstraZeneca","Pirma dozė",NA,NA,NA,45610
2020-12-02,"36","Biržų r. sav.","11","AstraZeneca","Antra dozė",NA,NA,NA,45611
2020-12-02,"38","Varėnos r. sav.","56","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45476
2020-12-02,"38","Varėnos r. sav.","56","AstraZeneca","Pirma dozė",NA,NA,NA,45488
2020-12-02,"38","Varėnos r. sav.","56","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45547
2020-12-02,"38","Varėnos r. sav.","56","AstraZeneca","Antra dozė",NA,NA,NA,45568
2020-12-02,"38","Varėnos r. sav.","56","Moderna","Antra dozė",NA,NA,NA,45609
2020-12-02,"38","Varėnos r. sav.","56","Moderna","Pirma dozė",NA,NA,NA,45640
2020-12-02,"39","Vilkaviškio r. sav.","57","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45479
2020-12-02,"39","Vilkaviškio r. sav.","57","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45558
2020-12-02,"39","Vilkaviškio r. sav.","57","AstraZeneca","Antra dozė",NA,NA,NA,45670
2020-12-02,"39","Vilkaviškio r. sav.","57","AstraZeneca","Pirma dozė",NA,NA,NA,45713
2020-12-02,"39","Vilkaviškio r. sav.","57","Moderna","Antra dozė",NA,NA,NA,45717
2020-12-02,"39","Vilkaviškio r. sav.","57","Moderna","Pirma dozė",NA,NA,NA,45742
2020-12-02,"41","Vilniaus r. sav.","58","Moderna","Pirma dozė",NA,NA,NA,45415
2020-12-02,"41","Vilniaus r. sav.","58","Moderna","Antra dozė",NA,NA,NA,45436
2020-12-02,"41","Vilniaus r. sav.","58","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45589
2020-12-02,"41","Vilniaus r. sav.","58","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45639
2020-12-02,"41","Vilniaus r. sav.","58","AstraZeneca","Pirma dozė",NA,NA,NA,45646
2020-12-02,"41","Vilniaus r. sav.","58","AstraZeneca","Antra dozė",NA,NA,NA,45647
2020-12-02,"42","Elektrėnų sav.","13","AstraZeneca","Pirma dozė",NA,NA,NA,45400
2020-12-02,"42","Elektrėnų sav.","13","AstraZeneca","Antra dozė",NA,NA,NA,45401
2020-12-02,"42","Elektrėnų sav.","13","Moderna","Pirma dozė",NA,NA,NA,45508
2020-12-02,"42","Elektrėnų sav.","13","Moderna","Antra dozė",NA,NA,NA,45561
2020-12-02,"42","Elektrėnų sav.","13","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45679
2020-12-02,"42","Elektrėnų sav.","13","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45704
2020-12-02,"43","Zarasų r. sav.","60","Moderna","Pirma dozė",NA,NA,NA,45599
2020-12-02,"43","Zarasų r. sav.","60","Moderna","Antra dozė",NA,NA,NA,45650
2020-12-02,"43","Zarasų r. sav.","60","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45695
2020-12-02,"43","Zarasų r. sav.","60","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45723
2020-12-02,"43","Zarasų r. sav.","60","AstraZeneca","Pirma dozė",NA,NA,NA,45735
2020-12-02,"43","Zarasų r. sav.","60","AstraZeneca","Antra dozė",NA,NA,NA,45736
2020-12-02,"45","Ignalinos r. sav.","14","Moderna","Antra dozė",NA,NA,NA,45420
2020-12-02,"45","Ignalinos r. sav.","14","Moderna","Pirma dozė",NA,NA,NA,45457
2020-12-02,"45","Ignalinos r. sav.","14","AstraZeneca","Antra dozė",NA,NA,NA,45487
2020-12-02,"45","Ignalinos r. sav.","14","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45521
2020-12-02,"45","Ignalinos r. sav.","14","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45542
2020-12-02,"45","Ignalinos r. sav.","14","AstraZeneca","Pirma dozė",NA,NA,NA,45566
2020-12-02,"46","Jonavos r. sav.","15","AstraZeneca","Antra dozė",NA,NA,NA,45659
2020-12-02,"46","Jonavos r. sav.","15","Moderna","Antra dozė",NA,NA,NA,45684
2020-12-02,"46","Jonavos r. sav.","15","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45685
2020-12-02,"46","Jonavos r. sav.","15","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45686
2020-12-02,"46","Jonavos r. sav.","15","AstraZeneca","Pirma dozė",NA,NA,NA,45722
2020-12-02,"46","Jonavos r. sav.","15","Moderna","Pirma dozė",NA,NA,NA,45731
2020-12-02,"47","Joniškio r. sav.","16","Moderna","Pirma dozė",NA,NA,NA,45425
2020-12-02,"47","Joniškio r. sav.","16","Moderna","Antra dozė",NA,NA,NA,45426
2020-12-02,"47","Joniškio r. sav.","16","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45629
2020-12-02,"47","Joniškio r. sav.","16","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45656
2020-12-02,"47","Joniškio r. sav.","16","AstraZeneca","Pirma dozė",NA,NA,NA,45697
2020-12-02,"47","Joniškio r. sav.","16","AstraZeneca","Antra dozė",NA,NA,NA,45726
2020-12-02,"48","Kalvarijos sav.","19","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45466
2020-12-02,"48","Kalvarijos sav.","19","Moderna","Pirma dozė",NA,NA,NA,45500
2020-12-02,"48","Kalvarijos sav.","19","Moderna","Antra dozė",NA,NA,NA,45501
2020-12-02,"48","Kalvarijos sav.","19","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45536
2020-12-02,"48","Kalvarijos sav.","19","AstraZeneca","Pirma dozė",NA,NA,NA,45585
2020-12-02,"48","Kalvarijos sav.","19","AstraZeneca","Antra dozė",NA,NA,NA,45627
2020-12-02,"49","Kaišiadorių r. sav.","18","Moderna","Antra dozė",NA,NA,NA,45580
2020-12-02,"49","Kaišiadorių r. sav.","18","Moderna","Pirma dozė",NA,NA,NA,45616
2020-12-02,"49","Kaišiadorių r. sav.","18","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45690
2020-12-02,"49","Kaišiadorių r. sav.","18","AstraZeneca","Pirma dozė",NA,NA,NA,45692
2020-12-02,"49","Kaišiadorių r. sav.","18","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45743
2020-12-02,"49","Kaišiadorių r. sav.","18","AstraZeneca","Antra dozė",NA,NA,NA,45745
2020-12-02,"52","Kauno r. sav.","20","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45393
2020-12-02,"52","Kauno r. sav.","20","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45394
2020-12-02,"52","Kauno r. sav.","20","AstraZeneca","Antra dozė",NA,NA,NA,45472
2020-12-02,"52","Kauno r. sav.","20","Moderna","Antra dozė",NA,NA,NA,45483
2020-12-02,"52","Kauno r. sav.","20","AstraZeneca","Pirma dozė",NA,NA,NA,45496
2020-12-02,"52","Kauno r. sav.","20","Moderna","Pirma dozė",NA,NA,NA,45562
2020-12-02,"53","Kėdainių r. sav.","22","Moderna","Pirma dozė",NA,NA,NA,45386
2020-12-02,"53","Kėdainių r. sav.","22","Moderna","Antra dozė",NA,NA,NA,45446
2020-12-02,"53","Kėdainių r. sav.","22","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,45703
2020-12-02,"53","Kėdainių r. sav.","22","AstraZeneca","Antra dozė",NA,NA,NA,45716
2020-12-02,"53","Kėdainių r. sav.","22","Pfizer-BioNTech","Antra dozė",NA,NA,NA,45728
2020-12-02,"53","Kėdainių r. sav.","22","AstraZeneca","Pirma dozė",NA,NA,NA,45741
